,Age,Gender,Education,Neuroticism,Extraversion,Openness,Agreeableness,Conscientiousness,Impulsiveness,Sensation-seeking,User
484,3,0,1,-0.46725,0.32197,-1.55521,1.11406,-0.78155,-1.37983,-0.8463700000000001,0
485,1,1,3,1.49158,-1.6334,1.0623799999999999,-0.7609600000000001,-1.3850200000000001,-0.71126,-1.18084,0
486,2,0,3,1.8399,-1.7625,1.24033,-1.07533,0.25953000000000004,0.19268,-0.52593,0
487,1,1,1,0.41667,-1.37639,0.14143,0.7609600000000001,-0.40581,-0.21711999999999998,1.2247,1
488,0,1,0,1.98437,-1.37639,0.29338000000000003,-1.92595,-1.6410099999999999,-0.21711999999999998,0.07987000000000001,0
489,0,1,4,-1.05308,1.11406,0.8830899999999999,-1.34289,-1.3850200000000001,-0.71126,1.2247,1
490,3,0,5,0.62967,0.80523,0.44585,-0.30172,-0.78155,1.29221,1.92173,0
491,0,1,3,-0.92104,0.47617,0.44585,0.59042,-0.00665,0.19268,0.40148,1
492,0,1,5,0.52135,-0.57545,0.8830899999999999,-0.01729,0.25953000000000004,0.88113,0.7654,0
493,0,1,4,0.73545,-1.6334,0.8830899999999999,-1.21213,-1.6410099999999999,-1.37983,-0.52593,1
494,0,1,5,-1.1943,-0.43998999999999994,0.44585,0.59042,0.12330999999999999,-1.37983,-0.21575,0
495,4,1,4,-0.79151,0.16767,0.58331,0.59042,0.9394899999999999,-1.37983,-0.52593,0
496,1,1,7,0.04257,1.2861,2.90161,-0.60633,-0.00665,-0.71126,0.07987000000000001,1
497,1,1,1,-0.051879999999999996,-0.57545,0.8830899999999999,0.43851999999999997,-0.78155,-0.21711999999999998,0.07987000000000001,0
498,4,0,4,1.37297,-0.69509,1.43533,-0.15487,-1.92173,0.88113,1.2247,1
499,2,0,5,0.04257,0.47617,-0.8473200000000001,-0.7609600000000001,1.1340700000000001,0.52975,0.7654,1
500,1,0,5,-0.58016,-0.15487,-1.42424,-0.01729,-0.40581,0.88113,-2.07848,0
501,0,1,4,-1.5507799999999998,0.63779,-0.31776,-0.60633,-0.27607,0.52975,0.7654,0
502,4,0,5,0.04257,-0.30033000000000004,-0.31776,-0.7609600000000001,0.5848899999999999,1.29221,0.7654,0
503,2,1,1,-0.051879999999999996,0.0033200000000000005,-0.31776,-0.01729,0.41594,-1.37983,-1.18084,0
504,3,1,5,0.41667,0.47617,0.29338000000000003,-1.07533,-1.13788,0.88113,0.07987000000000001,0
505,2,1,6,-0.46725,0.63779,0.8830899999999999,-0.7609600000000001,0.5848899999999999,0.19268,0.07987000000000001,0
506,1,1,6,0.13606,-0.30033000000000004,-0.97631,-1.34289,-0.00665,0.19268,-0.52593,1
507,2,1,1,1.49158,-1.09207,-1.1190200000000001,-1.772,-0.78155,-0.71126,0.07987000000000001,0
508,2,0,7,-1.05308,1.11406,-0.31776,0.28783000000000003,0.12330999999999999,-1.37983,-0.52593,0
509,2,1,6,0.04257,0.9624799999999999,-0.58331,-0.30172,-0.40581,0.52975,-0.21575,1
510,3,0,7,0.41667,0.47617,-0.17779,-0.15487,0.25953000000000004,-0.21711999999999998,-1.18084,0
511,0,1,4,0.41667,0.47617,0.58331,0.13136,-1.0145,1.8620299999999999,0.40148,1
512,4,1,1,-0.14882,-0.30033000000000004,-0.17779,0.7609600000000001,0.41594,-0.21711999999999998,-0.21575,1
513,2,1,1,0.9109299999999999,-0.30033000000000004,-1.55521,-0.45321000000000006,-0.27607,-0.21711999999999998,-0.21575,0
514,0,0,2,-1.43907,1.9388599999999998,0.44585,0.13136,0.25953000000000004,0.88113,1.92173,1
515,2,0,1,-0.14882,0.16767,-0.71727,-1.6209,0.25953000000000004,-0.21711999999999998,-0.52593,0
516,1,0,7,0.31287,-0.15487,0.29338000000000003,-0.45321000000000006,0.9394899999999999,-0.71126,-0.21575,0
517,1,1,5,0.52135,-0.57545,0.14143,-0.15487,-0.78155,0.52975,1.2247,1
518,1,1,7,-0.14882,0.32197,-1.2755299999999998,1.11406,1.81175,0.52975,1.2247,1
519,2,0,6,0.22393000000000002,-0.30033000000000004,-0.97631,-0.7609600000000001,0.9394899999999999,-1.37983,-2.07848,0
520,3,0,1,0.62967,-0.30033000000000004,-0.8473200000000001,-0.45321000000000006,0.12330999999999999,-0.71126,-1.18084,0
521,0,1,4,0.04257,0.32197,-0.019280000000000002,-1.34289,-0.14277,0.52975,0.07987000000000001,1
522,0,1,4,-0.24649000000000001,0.47617,-0.17779,-0.7609600000000001,-1.25773,0.19268,0.07987000000000001,0
523,2,0,0,0.13606,-0.80615,-1.82919,0.13136,0.41594,-1.37983,-2.07848,1
524,3,0,6,-0.67825,0.63779,1.0623799999999999,2.03972,2.63199,0.19268,0.07987000000000001,0
525,4,1,3,-1.86962,0.47617,-1.1190200000000001,-0.01729,0.41594,-0.71126,-0.52593,0
526,0,1,5,0.9109299999999999,-1.37639,-0.31776,-1.92595,-1.3850200000000001,0.88113,0.07987000000000001,1
527,2,1,8,0.62967,-0.15487,-0.17779,0.59042,-1.6410099999999999,0.52975,-0.21575,0
528,1,0,5,0.73545,1.11406,-0.019280000000000002,-0.01729,-0.00665,-0.21711999999999998,1.2247,1
529,4,1,6,0.9109299999999999,0.0033200000000000005,0.58331,-1.92595,0.5848899999999999,-0.21711999999999998,-1.18084,0
530,3,1,6,1.02119,-1.50796,-0.71727,0.28783000000000003,-0.89891,-0.21711999999999998,0.7654,1
531,0,0,6,-0.24649000000000001,0.16767,-0.71727,1.6110799999999998,1.1340700000000001,0.19268,-1.18084,0
532,1,1,7,-0.34799,-0.15487,-0.71727,-1.6209,-0.65253,0.52975,0.07987000000000001,0
533,2,0,7,-1.86962,2.32338,-0.45174,1.45039,1.46191,0.19268,-1.18084,0
534,1,0,6,0.9109299999999999,0.0033200000000000005,0.8830899999999999,-2.07848,-0.52745,0.19268,-0.21575,1
535,0,0,6,1.37297,0.80523,-0.97631,0.9415600000000001,-0.65253,0.52975,0.07987000000000001,1
536,3,0,4,0.73545,-0.30033000000000004,-1.2755299999999998,0.7609600000000001,-0.89891,-1.37983,-1.5485799999999998,0
537,2,0,6,1.13281,-0.30033000000000004,-0.019280000000000002,0.59042,0.5848899999999999,0.19268,0.40148,0
538,3,1,7,-1.32828,1.2861,-0.17779,0.59042,1.81175,-2.55524,-1.18084,0
539,3,0,6,-1.05308,0.32197,-0.17779,-0.91699,0.12330999999999999,-1.37983,-1.5485799999999998,0
540,3,0,6,0.22393000000000002,0.80523,-0.019280000000000002,0.7609600000000001,0.41594,0.19268,0.07987000000000001,0
541,2,1,2,0.73545,0.80523,0.8830899999999999,-1.21213,-1.0145,0.19268,1.2247,1
542,1,0,6,0.82562,0.63779,-0.97631,-0.7609600000000001,0.25953000000000004,-0.21711999999999998,-0.21575,1
543,0,0,1,1.23461,-0.57545,-0.71727,-0.7609600000000001,-1.0145,1.29221,-0.21575,0
544,2,0,5,1.6038299999999999,0.16767,-0.45174,0.59042,-0.78155,-0.71126,-0.21575,0
545,3,0,4,-0.92104,-0.43998999999999994,0.8830899999999999,3.15735,-0.00665,-1.37983,-1.18084,0
546,1,0,7,-1.86962,-0.69509,-0.97631,-0.45321000000000006,2.04506,-1.37983,-0.8463700000000001,0
547,0,1,6,1.23461,-0.43998999999999994,0.14143,0.13136,-1.7816900000000002,0.52975,-1.18084,0
548,1,0,7,-1.1943,1.11406,0.14143,-0.60633,-0.14277,-0.21711999999999998,-0.8463700000000001,0
549,0,0,6,-0.14882,-0.43998999999999994,-1.42424,0.7609600000000001,1.3061200000000002,-1.37983,-0.52593,0
550,2,0,7,-0.79151,1.2861,0.14143,-1.07533,1.1340700000000001,-0.21711999999999998,1.2247,1
551,0,0,7,1.72012,-1.50796,-0.17779,0.7609600000000001,0.25953000000000004,-0.21711999999999998,-1.18084,0
552,1,0,7,1.02119,-1.92173,-0.45174,-0.01729,0.41594,-0.71126,-2.07848,0
553,1,0,8,0.62967,0.47617,-0.45174,-0.01729,1.3061200000000002,0.52975,0.07987000000000001,0
554,3,0,7,0.22393000000000002,-0.9477899999999999,-1.1190200000000001,-0.01729,0.9394899999999999,-0.71126,-1.18084,0
555,0,0,6,-0.14882,-0.30033000000000004,0.29338000000000003,-0.15487,0.25953000000000004,-1.37983,-0.52593,1
556,1,0,6,-1.69163,0.9624799999999999,-0.17779,1.45039,1.3061200000000002,-0.71126,-0.21575,0
557,0,0,6,-0.46725,-0.15487,-0.58331,0.9415600000000001,-0.14277,1.29221,1.2247,0
558,3,0,6,-0.79151,0.0033200000000000005,0.44585,0.28783000000000003,1.1340700000000001,0.19268,-0.52593,0
559,0,0,6,1.02119,0.16767,-0.71727,0.28783000000000003,0.41594,-0.71126,-0.52593,0
560,2,0,6,0.62967,0.63779,0.44585,-1.07533,0.7583,-0.21711999999999998,-0.21575,1
561,2,0,7,2.61139,0.47617,-1.55521,-0.30172,1.46191,-0.21711999999999998,-0.8463700000000001,0
562,1,0,7,0.82562,0.32197,-0.58331,-1.772,-0.27607,0.19268,0.07987000000000001,0
563,3,0,4,-0.46725,-0.43998999999999994,-0.019280000000000002,0.13136,-0.40581,1.8620299999999999,-0.8463700000000001,0
564,3,0,7,0.31287,-0.80615,0.14143,0.59042,-0.78155,-0.71126,-0.8463700000000001,0
565,0,0,6,0.9109299999999999,1.11406,-0.97631,0.9415600000000001,0.5848899999999999,-1.37983,-1.18084,1
566,0,1,6,1.8399,0.63779,1.24033,-0.91699,-0.52745,-0.21711999999999998,0.07987000000000001,0
567,2,1,7,1.02119,-0.80615,-0.17779,-0.30172,-0.00665,-0.21711999999999998,-0.21575,0
568,2,0,8,-0.34799,0.80523,-0.17779,-0.91699,2.63199,-0.71126,-0.52593,0
569,2,0,5,0.22393000000000002,1.11406,-1.1190200000000001,-1.772,-0.40581,0.52975,0.7654,0
570,0,0,7,-1.69163,1.9388599999999998,-0.17779,1.11406,1.81175,0.19268,0.7654,0
571,2,1,5,1.23461,-1.23177,-1.68062,-1.07533,-0.65253,1.8620299999999999,0.07987000000000001,0
572,4,0,4,-0.92104,0.9624799999999999,0.44585,-0.60633,-0.40581,0.52975,-0.21575,0
573,2,0,6,2.127,-1.50796,-1.82919,0.59042,-1.7816900000000002,-0.71126,-1.5485799999999998,0
574,2,1,1,-1.86962,0.80523,-1.55521,-0.45321000000000006,1.1340700000000001,-0.21711999999999998,0.07987000000000001,0
575,1,0,7,0.82562,0.32197,0.14143,0.59042,0.9394899999999999,-0.71126,-0.52593,0
576,1,0,6,1.02119,0.80523,-0.71727,1.2861,-0.14277,-0.71126,-0.21575,0
577,3,0,7,1.02119,-0.15487,0.29338000000000003,1.11406,1.46191,-1.37983,-1.5485799999999998,0
578,0,0,7,-0.14882,0.80523,0.58331,0.13136,0.7583,-0.21711999999999998,-0.21575,0
579,2,0,4,-1.1943,0.0033200000000000005,-1.1190200000000001,-0.01729,-1.92173,1.8620299999999999,-0.21575,0
580,0,1,4,-0.92104,1.58487,0.44585,-0.30172,-0.65253,0.88113,0.7654,1
581,2,0,5,0.31287,1.2861,1.6565299999999998,-0.30172,0.9394899999999999,0.52975,0.07987000000000001,0
582,0,0,4,0.62967,0.0033200000000000005,-0.58331,0.43851999999999997,-0.40581,-0.21711999999999998,1.2247,1
583,1,1,6,-0.24649000000000001,0.16767,-0.31776,-1.21213,0.7583,1.29221,0.40148,0
584,0,1,5,0.73545,-0.57545,1.24033,-1.07533,-0.27607,0.52975,0.40148,0
585,0,1,4,0.31287,0.32197,-0.31776,0.7609600000000001,-1.7816900000000002,0.19268,0.7654,0
586,1,0,1,-0.46725,1.58487,0.44585,0.9415600000000001,0.12330999999999999,-0.21711999999999998,0.07987000000000001,0
587,4,0,4,-1.32828,-0.15487,0.29338000000000003,-0.91699,0.41594,0.52975,0.07987000000000001,0
588,2,1,0,-0.58016,0.0033200000000000005,-0.58331,-0.60633,0.5848899999999999,-0.21711999999999998,0.40148,1
589,2,0,6,0.41667,-0.43998999999999994,-0.31776,-1.6209,1.6308799999999999,-0.21711999999999998,-0.8463700000000001,0
590,2,0,5,-2.75696,0.9624799999999999,0.14143,0.43851999999999997,2.04506,-0.71126,-0.21575,1
591,1,1,5,-0.051879999999999996,0.9624799999999999,-0.019280000000000002,0.59042,0.5848899999999999,0.19268,0.7654,0
592,2,1,1,-0.34799,-0.57545,-0.58331,-1.21213,-0.65253,1.29221,0.7654,1
593,3,1,5,0.31287,0.16767,-0.45174,-1.34289,0.41594,-0.21711999999999998,0.7654,0
594,0,1,1,-1.43907,0.80523,0.7233,0.9415600000000001,0.9394899999999999,0.52975,1.2247,1
595,4,0,5,-0.34799,-0.43998999999999994,-0.31776,-0.7609600000000001,0.5848899999999999,0.88113,1.2247,0
596,3,0,5,0.04257,0.16767,-0.58331,0.43851999999999997,0.25953000000000004,-0.21711999999999998,-0.52593,0
597,0,1,4,0.52135,-0.15487,0.29338000000000003,-0.01729,-0.89891,0.52975,0.40148,0
598,3,0,7,0.73545,-0.57545,-0.58331,1.81866,0.12330999999999999,-0.71126,-1.18084,0
599,0,1,4,1.02119,1.11406,0.7233,0.13136,-1.0145,1.8620299999999999,1.2247,1
600,0,1,4,0.52135,-1.6334,-1.1190200000000001,-2.07848,0.5848899999999999,0.52975,1.2247,0
601,0,1,4,1.98437,-0.9477899999999999,0.7233,-0.60633,-1.0145,0.52975,0.7654,1
602,1,1,6,-0.67825,-0.80615,-0.45174,-1.47955,0.12330999999999999,-0.71126,-0.21575,1
603,2,0,4,0.41667,0.32197,0.29338000000000003,0.9415600000000001,0.41594,-0.71126,-0.52593,0
604,4,0,7,-2.52197,1.11406,1.8851099999999998,1.2861,-1.0145,-0.71126,-0.52593,0
605,0,1,6,-0.46725,0.0033200000000000005,-1.1190200000000001,1.45039,-0.78155,-0.21711999999999998,1.2247,0
606,3,1,4,-0.051879999999999996,0.0033200000000000005,0.8830899999999999,2.03972,-0.14277,-0.71126,0.07987000000000001,0
607,1,1,6,-1.69163,1.2861,1.24033,0.13136,1.1340700000000001,0.52975,1.92173,1
608,4,0,5,1.23461,-0.80615,-1.42424,1.11406,-1.5184,1.8620299999999999,-0.21575,0
609,1,1,4,-0.92104,0.9624799999999999,0.8830899999999999,0.13136,-0.65253,0.19268,1.92173,1
610,1,1,6,-0.67825,0.32197,-0.58331,1.2861,0.5848899999999999,0.52975,1.2247,0
611,2,1,6,-1.1943,0.16767,-0.17779,-0.30172,-0.40581,-0.21711999999999998,-0.52593,1
612,1,0,7,1.98437,-0.30033000000000004,-0.31776,-1.6209,-0.65253,0.19268,0.07987000000000001,1
613,1,0,0,-0.24649000000000001,0.63779,-0.71727,-0.91699,0.25953000000000004,1.29221,-0.21575,1
614,2,0,7,0.13606,-0.15487,-0.45174,0.7609600000000001,-0.27607,0.88113,1.2247,0
615,3,0,4,1.02119,0.16767,-0.17779,-0.60633,-1.0145,1.29221,1.2247,0
616,3,1,5,-0.92104,1.2861,-0.31776,-0.60633,0.7583,-0.71126,0.07987000000000001,0
617,1,0,6,-0.051879999999999996,1.11406,0.8830899999999999,0.13136,-0.00665,0.52975,0.07987000000000001,0
618,4,1,7,-0.67825,-0.9477899999999999,0.7233,-0.91699,0.5848899999999999,-1.37983,-0.8463700000000001,0
619,0,1,3,0.52135,-1.37639,-0.45174,1.45039,-1.7816900000000002,1.29221,0.40148,1
620,2,1,7,-0.92104,0.63779,-0.17779,-1.34289,0.25953000000000004,0.88113,0.40148,0
621,2,0,7,-0.14882,0.47617,-0.31776,0.28783000000000003,1.6308799999999999,-0.71126,-1.5485799999999998,0
622,3,0,7,-0.34799,0.0033200000000000005,-0.45174,-0.30172,-1.3850200000000001,1.8620299999999999,-0.52593,0
623,2,0,8,0.04257,0.0033200000000000005,-1.2755299999999998,-0.01729,0.25953000000000004,-1.37983,-0.21575,0
624,2,0,5,-0.34799,-0.57545,-0.58331,-0.91699,0.25953000000000004,-0.71126,-1.5485799999999998,1
625,2,1,6,-0.051879999999999996,-0.43998999999999994,-0.8473200000000001,-0.45321000000000006,0.41594,-0.21711999999999998,-0.21575,0
626,2,1,8,-1.69163,-0.9477899999999999,-1.55521,1.81866,0.5848899999999999,-2.55524,-0.8463700000000001,1
627,1,0,8,1.23461,-1.09207,-1.2755299999999998,1.6110799999999998,0.25953000000000004,-1.37983,-1.5485799999999998,0
628,3,0,8,-0.46725,0.47617,0.58331,0.28783000000000003,-0.14277,-0.21711999999999998,-2.07848,0
629,2,0,8,0.52135,-0.30033000000000004,1.6565299999999998,0.28783000000000003,1.1340700000000001,-1.37983,-2.07848,0
630,0,0,6,0.41667,-0.15487,-0.31776,2.23427,1.1340700000000001,-1.37983,-0.52593,0
631,0,0,6,1.23461,-0.43998999999999994,-1.2755299999999998,-0.91699,0.7583,-1.37983,-2.07848,0
632,1,0,7,-0.67825,1.74091,0.44585,0.13136,0.25953000000000004,-0.71126,0.07987000000000001,1
633,2,0,8,1.23461,0.16767,-0.019280000000000002,-1.07533,-0.65253,-0.21711999999999998,1.2247,1
634,2,1,6,-0.79151,-0.30033000000000004,-0.17779,1.11406,-0.52745,-0.71126,0.07987000000000001,1
635,3,0,6,-0.67825,0.32197,-0.45174,0.43851999999999997,-0.00665,0.19268,-0.21575,0
636,2,0,5,-0.34799,0.16767,-0.97631,0.7609600000000001,0.41594,-1.37983,-1.18084,0
637,0,0,6,-0.24649000000000001,-0.57545,-1.42424,-0.15487,1.6308799999999999,-0.71126,0.07987000000000001,0
638,1,1,1,-0.24649000000000001,1.74091,0.8830899999999999,1.2861,0.41594,0.52975,1.92173,1
639,3,1,6,-0.14882,-0.69509,0.44585,0.13136,-0.14277,-0.21711999999999998,-0.52593,0
640,2,1,7,-0.67825,0.9624799999999999,0.8830899999999999,2.23427,1.81175,-0.21711999999999998,0.40148,0
641,1,0,7,-1.05308,0.63779,-0.31776,1.2861,1.3061200000000002,-0.71126,0.40148,0
642,1,1,4,0.22393000000000002,-0.30033000000000004,-1.68062,0.59042,-0.65253,-0.21711999999999998,0.07987000000000001,1
643,3,1,6,0.04257,-0.30033000000000004,-0.31776,-0.7609600000000001,-0.40581,1.29221,-0.52593,0
644,0,0,6,-0.46725,-0.15487,-0.31776,-0.15487,0.7583,-0.21711999999999998,-0.52593,0
645,0,1,4,-1.43907,1.45421,1.0623799999999999,-1.6209,0.9394899999999999,-0.71126,0.40148,1
646,2,0,7,1.13281,0.16767,1.0623799999999999,2.03972,-1.0145,1.29221,1.92173,0
647,1,0,6,-0.14882,0.80523,-1.2755299999999998,-0.01729,2.04506,0.19268,-1.18084,1
648,3,0,7,-0.46725,2.127,2.44904,1.6110799999999998,0.12330999999999999,1.29221,0.40148,1
649,1,1,7,0.62967,0.47617,0.44585,0.59042,-1.0145,0.19268,-1.18084,0
650,0,1,4,1.02119,1.2861,1.24033,-0.60633,-1.0145,0.19268,0.40148,1
651,0,1,4,-0.67825,0.63779,-0.019280000000000002,0.13136,-0.00665,1.29221,0.40148,0
652,2,0,1,-0.34799,0.9624799999999999,-0.71727,0.43851999999999997,1.1340700000000001,-0.71126,-0.8463700000000001,0
653,1,1,7,-0.46725,1.74091,-0.45174,-0.15487,-1.0145,0.52975,0.7654,1
654,3,1,4,1.23461,-0.57545,0.29338000000000003,-1.21213,-1.13788,1.29221,0.40148,0
655,3,1,5,1.13281,-1.37639,1.43533,-0.45321000000000006,-1.3850200000000001,1.8620299999999999,1.92173,1
656,0,1,7,0.62967,0.16767,0.44585,-0.30172,-0.52745,0.88113,0.07987000000000001,0
657,1,1,8,-0.79151,1.45421,1.8851099999999998,-0.91699,-0.40581,1.29221,0.40148,1
658,1,0,7,-1.32828,0.47617,-0.019280000000000002,1.11406,0.12330999999999999,-1.37983,-1.5485799999999998,0
659,0,0,6,-0.24649000000000001,-1.09207,-0.71727,-0.15487,1.46191,-1.37983,-0.8463700000000001,0
660,1,0,6,0.04257,0.16767,0.29338000000000003,2.03972,1.81175,0.52975,-1.18084,0
661,1,0,8,1.23461,-1.23177,-0.31776,-1.34289,-1.3850200000000001,-0.21711999999999998,-0.52593,0
662,0,1,6,-0.34799,-0.43998999999999994,0.58331,0.28783000000000003,-0.52745,0.52975,0.7654,0
663,1,0,8,1.13281,-0.43998999999999994,0.14143,0.28783000000000003,-0.27607,-0.71126,-0.21575,1
664,0,1,3,-2.05048,-0.30033000000000004,0.14143,-0.15487,-0.89891,0.88113,0.40148,1
665,2,1,4,0.9109299999999999,-0.69509,1.24033,-0.30172,0.25953000000000004,-0.21711999999999998,0.07987000000000001,1
666,3,1,6,-1.69163,2.127,0.14143,0.28783000000000003,-0.40581,0.19268,-0.21575,0
667,1,1,4,-0.58016,0.9624799999999999,0.44585,-0.30172,-0.14277,0.19268,0.7654,1
668,0,1,5,-0.34799,0.16767,-0.45174,-0.7609600000000001,-0.40581,-2.55524,-0.52593,0
669,2,1,5,-0.46725,0.80523,-0.019280000000000002,-0.60633,0.12330999999999999,0.88113,1.2247,0
670,0,1,6,-0.24649000000000001,0.0033200000000000005,1.43533,0.7609600000000001,0.9394899999999999,0.52975,-0.21575,0
671,0,0,4,1.23461,1.11406,0.44585,0.59042,0.9394899999999999,-0.71126,0.07987000000000001,1
672,0,0,7,0.82562,-0.69509,-0.58331,-0.60633,-1.0145,-0.71126,0.7654,0
673,2,1,5,-0.051879999999999996,-0.30033000000000004,-0.71727,-0.7609600000000001,-0.78155,0.19268,1.2247,1
674,0,1,5,0.22393000000000002,0.0033200000000000005,-1.68062,-0.15487,0.25953000000000004,0.88113,0.7654,0
675,1,1,6,0.52135,-0.30033000000000004,0.44585,-0.60633,-0.65253,-0.21711999999999998,-0.21575,0
676,0,1,4,2.28554,-2.11437,-0.31776,-0.01729,-2.04506,-1.37983,-1.5485799999999998,0
677,0,0,4,0.62967,-0.30033000000000004,-0.58331,-1.21213,1.46191,-0.71126,1.2247,0
678,3,1,8,0.22393000000000002,-0.80615,-0.17779,-0.01729,-2.04506,-0.71126,-2.07848,1
679,2,1,4,-1.32828,0.0033200000000000005,-1.2755299999999998,-0.60633,0.12330999999999999,0.88113,0.7654,1
680,1,1,7,1.37297,-1.7625,0.44585,0.28783000000000003,0.5848899999999999,-1.37983,-0.8463700000000001,0
681,2,0,6,0.52135,-0.15487,-0.45174,-0.15487,-0.65253,-1.37983,-0.52593,1
682,2,0,5,0.9109299999999999,-0.69509,1.24033,-1.21213,-1.5184,1.29221,1.92173,0
683,1,1,6,-0.34799,0.16767,0.7233,-0.45321000000000006,-0.78155,0.88113,0.40148,1
684,0,0,4,1.6038299999999999,0.9624799999999999,1.43533,-0.30172,-0.89891,0.88113,1.2247,0
685,3,0,0,-0.92104,0.63779,-0.97631,0.9415600000000001,0.25953000000000004,-1.37983,-2.07848,0
686,2,1,4,1.02119,1.11406,-0.31776,-1.21213,0.5848899999999999,0.88113,1.2247,0
687,4,0,7,0.82562,-0.69509,-0.45174,-0.01729,-0.14277,1.8620299999999999,0.40148,0
688,4,1,4,0.41667,-0.69509,-1.42424,-1.47955,-0.14277,0.52975,-0.52593,0
689,1,0,6,-0.14882,-0.15487,-0.97631,0.13136,0.41594,-0.71126,-0.52593,0
690,3,0,7,0.22393000000000002,-0.69509,-0.31776,-0.30172,-0.52745,-0.71126,-0.8463700000000001,0
691,2,1,7,-1.1943,-0.30033000000000004,0.14143,0.43851999999999997,0.5848899999999999,-1.37983,-0.8463700000000001,0
692,2,1,5,-0.92104,-0.57545,-0.45174,-0.60633,-0.27607,0.19268,-0.21575,1
693,2,0,7,-0.14882,-0.43998999999999994,-0.019280000000000002,1.2861,1.81175,-0.71126,-1.18084,0
694,4,1,6,-0.79151,0.32197,0.44585,-1.47955,1.46191,-0.21711999999999998,0.07987000000000001,0
695,3,0,6,-1.69163,-0.30033000000000004,1.0623799999999999,1.6110799999999998,-0.00665,-0.71126,0.07987000000000001,0
696,2,1,6,-0.051879999999999996,-0.9477899999999999,0.8830899999999999,-0.01729,-0.65253,-0.21711999999999998,-0.52593,1
697,4,1,4,-0.14882,-1.09207,-0.71727,0.28783000000000003,-1.0145,-0.21711999999999998,0.40148,1
698,2,0,4,0.9109299999999999,0.16767,0.44585,-0.91699,0.12330999999999999,1.29221,1.2247,1
699,3,1,0,-1.05308,1.11406,0.44585,0.7609600000000001,1.1340700000000001,-0.71126,0.40148,0
700,2,0,6,-0.34799,0.63779,0.58331,-0.30172,-0.00665,0.88113,0.7654,1
701,4,1,6,-1.43907,0.80523,-0.17779,-0.91699,-0.14277,-0.71126,0.07987000000000001,0
702,2,1,4,-0.79151,-0.30033000000000004,-0.58331,-0.60633,0.25953000000000004,-0.71126,-0.52593,0
703,0,1,4,-1.43907,0.32197,1.0623799999999999,2.03972,0.12330999999999999,-0.71126,-0.21575,0
704,0,0,6,-0.14882,-0.9477899999999999,-1.42424,-0.45321000000000006,0.25953000000000004,0.52975,-0.8463700000000001,0
705,1,1,6,-0.051879999999999996,1.9388599999999998,0.29338000000000003,-0.15487,-0.52745,0.52975,0.40148,1
706,0,1,4,0.41667,-0.57545,-0.45174,0.7609600000000001,1.1340700000000001,-1.37983,-0.52593,1
707,0,1,5,-0.92104,-0.30033000000000004,-0.71727,0.59042,0.41594,-0.71126,-1.5485799999999998,0
708,0,1,6,0.9109299999999999,0.16767,0.58331,-0.60633,-1.25773,0.19268,1.2247,1
709,0,1,4,-0.58016,-0.15487,-0.8473200000000001,1.11406,0.41594,-1.37983,-0.8463700000000001,0
710,1,0,7,0.52135,0.32197,0.7233,0.13136,1.1340700000000001,-0.21711999999999998,-0.52593,1
711,0,1,6,0.52135,0.80523,0.8830899999999999,1.81866,-0.00665,0.88113,0.7654,1
712,0,1,5,0.73545,1.11406,0.44585,-1.07533,-0.27607,0.88113,1.92173,0
713,0,0,4,0.62967,0.47617,1.0623799999999999,1.81866,0.25953000000000004,-0.21711999999999998,0.40148,1
714,0,1,4,-0.051879999999999996,-1.50796,-1.2755299999999998,-0.60633,-1.7816900000000002,1.29221,-0.8463700000000001,0
715,2,1,6,-0.79151,-0.80615,-0.31776,0.13136,0.25953000000000004,-0.71126,-0.8463700000000001,0
716,0,1,1,-0.051879999999999996,-1.23177,-0.71727,-0.60633,-0.27607,1.8620299999999999,1.2247,0
717,4,1,6,-0.34799,-0.9477899999999999,-0.71727,-0.45321000000000006,-0.40581,0.52975,0.40148,1
718,2,1,4,1.23461,0.80523,0.8830899999999999,-0.15487,1.1340700000000001,0.88113,0.7654,1
719,2,0,5,1.6038299999999999,-0.69509,0.29338000000000003,0.7609600000000001,0.12330999999999999,-0.71126,-0.8463700000000001,0
720,4,1,5,-0.051879999999999996,-0.30033000000000004,-0.019280000000000002,-0.60633,-0.40581,-1.37983,-1.18084,0
721,1,0,6,-0.92104,1.45421,0.29338000000000003,0.9415600000000001,0.5848899999999999,0.19268,-0.52593,0
722,2,0,4,1.13281,-0.57545,0.7233,0.7609600000000001,-0.40581,0.19268,-0.21575,1
723,1,0,7,0.31287,0.63779,0.7233,1.6110799999999998,0.25953000000000004,-0.21711999999999998,1.92173,1
724,0,1,5,2.28554,-0.9477899999999999,0.7233,-1.21213,-0.52745,-0.71126,-0.52593,0
725,1,0,7,0.31287,0.63779,-0.58331,0.13136,-0.14277,0.19268,-0.21575,0
726,0,1,4,-1.43907,0.16767,0.7233,-0.30172,-1.5184,0.19268,0.07987000000000001,1
727,1,0,1,-0.58016,0.32197,0.14143,-0.60633,0.12330999999999999,1.29221,0.7654,1
728,2,0,6,0.73545,0.0033200000000000005,-0.97631,-0.01729,-0.00665,-0.21711999999999998,-1.18084,0
729,0,1,4,-0.79151,1.2861,-0.31776,-0.15487,-0.52745,0.19268,0.40148,1
730,0,0,6,1.23461,0.63779,0.7233,-0.15487,-0.00665,-0.71126,-0.21575,1
